id,type,plusAvailable,creationTime,replyCount,usefulVoteCount,score,content
14062169051,phone,0,2020-04-21 18:37:42,0,0,5,到手了，我的华为手机也退休了。没有啥发热问题，非常满意。外观比我想象中好看一些，待机时间也很满意。总之很开心就是了！外形外观：好拍照效果：好运行速度：不错待机时间：满意
14040962335,phone,0,2020-04-16 14:35:33,0,0,5,外形外观：手感好屏幕音效：和安卓机相比好很多拍照效果：非常清楚，尤其是上课拍PPT的时候运行速度：非常流畅，强大的a13很流畅待机时间：一天这样
14065860455,phone,201,2020-04-22 17:17:10,1,2,5,紫色太美了，太好看了，太好用了，我太喜欢京东了。在京东买东西就是很快，第2天就到了，而且都是正品，售后也有保障，非常满意，很喜欢。紫色真的是我想要的颜色很特别好精致啊。
14063380669,phone,201,2020-04-22 00:43:15,0,0,5,外形外观：流线型外观，大小拿着正好。屏幕音效：苹果手机音效非常好，没事的时候，听听轻音乐，放松一下心拍照效果：苹果11的拍照功能、照相后期制作堪称一流。运行速度：手机运行速度飞车快，打开手机上网快，待机时间：待机时间长，京东购物，方便快捷服务好，还会再来！
14058020352,phone,201,2020-04-20 18:26:18,0,0,5,目前看性价比非常高，仔细考虑了好长时间，怕5G推广后会不好用了，所以犹豫了很久。但是因为手里的iPhone8实在太小了，随意犹豫了很久，还是决定先买iPhone11，整体用下来还是非常满意的，运行速度也很快
14065263223,phone,201,2020-04-22 14:43:59,1,0,5,想要很久了，现在有降价券就买了，真的很好用啊。白色的看起来很精致，到手之后就贴膜然后买了手机壳。64G对我来说够用了，有iCloud空间照片都存在iCloud上。当然最棒的就是iPhone和MacBook还有iPad的协同了！凑齐了三件的我简直不要太爽！
14032023186,phone,201,2020-04-14 09:42:52,1,0,5,外形外观：紫色的很好看，非常喜欢，比较适合女孩子。京东12期免息非常棒，真是给力等于白拿。运行速度：运行速度非常快，iPhone的品质还是可以的，新机速度特别快。拍照效果：拍照还是挺好的，总体效果挺好的。屏幕音效：屏幕很清晰，用起来特别舒服特别棒。
14069233804,phone,201,2020-04-23 14:59:38,0,0,5,手机各方面都还挺好的，可以说是安全下车嗯M开头是零售机。就是晚上耗电太快了，听说可以关机一晚上之后好。我可以试一试总的来说还是非常不错的。发货速度也挺快的，第二天早上就到了。
14040574245,phone,0,2020-04-16 12:54:56,0,0,5,外形外观：白色很耐看屏幕音效：屏幕很大拍照效果：很不错运行速度：流畅不卡顿待机时间：续航能力强其他特色：在昏暗的光线下面部识别不是很灵敏
14061348048,phone,0,2020-04-21 15:13:00,0,0,5,我很喜欢紫色这款拍照清晰物流特别快用了一段时间感觉挺好的给个好评吧
14047505618,phone,203,2020-04-18 09:34:05,0,0,5,很满意音质也可以接听电话的时候铃声会逐渐变小拍照清晰这个没的说
13270993765,phone,103,2019-09-27 19:10:48,0,3,5,外形外观：黄色挺扎眼，一点都不低调的颜色屏幕音效：从7跳到11，惊喜不大拍照效果：确实提升很多运行速度：快也就那样待机时间：比以前那些手机续航能力更强了
14030628848,phone,0,2020-04-13 20:17:16,0,0,5,很棒哎，13的处理器，屏幕的话清晰度也挺高的
14057744018,phone,0,2020-04-20 17:16:27,0,1,5,刚到还在使用过程中，外观不错很漂亮，整体效果很好，用一段时间再看看
14071767946,phone,201,2020-04-24 09:22:54,0,0,5,运行速度很快，外观喜欢，待机时间长，拍照效果真心喜欢
14041188058,phone,0,2020-04-16 15:34:59,0,0,5,手感很好，机身比iPhone6s大一点、也重一点。外观很时尚，白色版很好看。运行更加流畅，电池续航能力还行，不怎么玩的话一天一充就行。拍照效果很好
14089654620,phone,103,2020-04-28 18:38:29,0,0,5,手机很不错一开始买iPhone11是因为他的手机后壳很好看买白色真的非常好看了配手机壳很方便拿到手发现比xsMax续航要好很多后置摄像头拍照感觉没有iPhoneXSMax好看但是其他方面都还不错分辨率也在能接受的范围内外观有一点点瑕疵但是好在性能方面完全没问题
14087329852,phone,201,2020-04-28 08:48:59,0,0,5,快递包装的很好，收到货很高兴，外观、手感很棒，屏幕?大，音效试了也OK，很喜欢。拍照?效果比我上个手机强了太多了，所以用起来感觉特别好。运行速度，是新机当然没得说-快的很很呢。待机时间也还行，唯一不喜欢的是屏幕正面的边边是黑色的，要是也是白色的就更喜欢了。
14081219711,phone,201,2020-04-26 16:20:26,0,0,5,外形外观：经常在这买东西，目前还没有失望过，棒棒哒！拍照效果：宝贝收到了，特别好，而且宝贝很正，质量也很好，这个价位太值了！质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。
14082269205,phone,201,2020-04-26 20:59:31,0,0,5,苹果手机确实和安卓系统的手机不能比，速度快，系统好，京东卖的东西很信任，正品，价格比官网便宜，给几个赞
14026829237,phone,201,2020-04-12 20:31:50,0,0,5,非常好的外形外观：颜色比较喜欢，但是玻璃屏不放心拍照效果：试了试挺满意运行速度：还是比较快的
14082127315,phone,0,2020-04-26 20:23:37,0,0,5,外形外观：外观很好看，待机时间：待机时间也行还在使用中，等过一个礼拜再来评价
14043660844,phone,0,2020-04-17 09:41:04,0,0,5,外形外观：特别好看屏幕音效：很棒拍照效果：特别好运行速度：没得说待机时间：还行其他特色：再用用看
14089741068,phone,201,2020-04-28 19:03:21,0,0,5,苹果11手机外形和我原苹果6plus基本差不多大，我买的是红色的，颜色非常漂亮，像钢琴漆般的质感，屏幕色彩清晰流畅，拍照效果也很好，运行速度是一流的，特别是玩游戏时十分流畅，待机时间超过17小时，大爱。
14071568846,phone,201,2020-04-24 08:22:12,1,1,5,真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细，一分价钱一分货，很满意很满意，推荐购买，回购的哈！包装严严实实，物流公司服务态度很好，运送速度很快，很满意的一次购物
14034261568,phone,201,2020-04-14 19:18:43,0,0,5,一直在京东买手机这已经是第三个苹果手机了质量没得说特别好一如既往的信赖京东基本上全家都在京东买东西这款手机性价比很高男朋友很喜欢我也很喜欢喜欢的小伙伴们赶紧购买吧买它买它买它买它
14043548192,phone,0,2020-04-17 09:10:48,0,0,5,外观好看，音质也很好，拍照清晰，运行速度非常快，挺不错的
14032979989,phone,0,2020-04-14 13:37:14,0,0,5,物流很快卖家服务态度很好特意用了一段时间来评价的颜色特别喜欢正品没有任何问题喜欢的可以放心购买赠送了一张移动卡和消毒片
14048232728,phone,201,2020-04-18 12:23:10,0,0,5,外形外观：有质感，边框太宽屏幕音效：OK拍照效果：OK很棒运行速度：很流畅，就看中这个待机时间：11
13762808721,phone,201,2020-01-30 13:47:47,0,1,5,外形外观：背面十分，正面大黑边六分屏幕音效：完美拍照效果：惊艳运行速度：流畅待机时间：意想不到的惊喜
14042783170,phone,201,2020-04-16 22:41:48,0,0,5,外形外观：买了白色款，经典颜色，手感握持度比较好，黑色看起来比较稳重，也是卖的最好的双摄像头识别度比较高。屏幕音效：屏幕细腻够大很清晰色彩饱和度很不错，音质也很棒。拍照效果：夜晚的夜拍模式是一个很大的进步，iphone终于可以拍出好看的夜景了。另外超大广角也是比8plus进步的地方。运行速度：很流畅。待机时间：屏幕大，内存大，同样配备了大电池，升级iOS13.3待机时间明显增长了许多，加上系统优化，轻松使用一天。
14069931673,phone,103,2020-04-23 18:01:54,0,0,5,超级喜欢这个颜色，拿在手里手感很好拍照效果：拍照拍的很清楚，像素很好电池续航：晚上充满电，可以用一整天运行速度：玩游戏的时候超级速度而且一点也不卡通信音质：音质特别好，看电影放大音量有在电影院的感觉很
14043423933,phone,201,2020-04-17 08:33:37,0,0,5,外形看起来舒服，花了八-佰的折.扣..卷。可.添.迦.Ⅴ:号：（131-.48.48-.38.30)，就是括号内纯数字领娶，四周钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择！手感特别好，颜色很喜欢，大小很合适，特别好看，屏幕音效也特别好，特别特别喜欢，拍照效果也特别好，很清楚，运行速度那就没得说，特别快，面容特别快，待机也很好。双面玻璃不锈钢机身握起来很有手感也很大气，白色很好看照片，很清晰，像素很好，运行速度快流畅，待机时间也很长，功能强大的双色双卡双待，拍照清晰，无线充电充电快，玩游戏也不卡，想入手的值得一拍。领了800元的优惠券价格很合适，推荐大家购买，简直没得说大小正好，颜色很喜欢，照相很清楚像素很好，很清晰，运行速度很快，很流畅。手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力，非常享受，操作简
13421337118,phone,203,2019-11-07 09:02:08,0,2,5,运行速度：运行速度方面真的很快，给人很舒服的感觉，a13处理器很棒拍照效果：拍照效果特别的真实，这也是我看重苹果的一点，在这个美颜过头的网络社会，我个人更喜欢真实一点屏幕音效：杜比音响很棒，一听就一种非常享受的感觉外形外观：买的黄色，要是没黄色，就直接考虑黑色了，但就是喜欢这种新鲜感吧，配套耳机也准备买黄色保护壳待机时间：还没有完全测试，但比起我上一部安卓机更耐用一点其他特色：最后总结一下吧，这是我第一部苹果手机，并且我一直都想入手苹果，这三年换了三部小米，刚开始拿到手新机都挺不错的，但时间一长都大打折扣，变得乏味无趣，所以向往苹果，也都对其有简单的了解，前几天AirPodsPro刚出来的时候，我觉得这就是一个对我来说的刚需，直接下手了，但其跟安卓的互动性挺差强人意的，所以下手入了这部11，算是圆梦吧，苹果真的给我一种非常干净整洁清爽的感觉，虽然不像安卓那样什么花里胡哨的功能都有，但两个都用对我来说应该算是最好的选择
14079799221,phone,0,2020-04-26 10:30:18,0,0,5,配上买的手机壳超级漂亮，手机很喜欢，早上下单下午就收到了，待机时间感觉比6s长，两台手机同时链接，传送1小时就搞定了，和之前手机一模一样
14052179269,phone,201,2020-04-19 11:51:04,0,0,5,老公买来送给她妹妹的，小姑娘选择了黑色的，百搭经典色，要是我肯定选花里胡哨的黄绿紫了，哈哈，总的来说，小姑娘很满意，因工作原因每天要拍视频，说很好用，清晰稳当，我想说喜欢就好，用惯了苹果的我，会继续用下去的
13877306219,phone,103,2020-03-05 19:23:09,8,18,5,外形外观：奈斯屏幕音效：环绕音强拍照效果：广角很好用运行速度：很流畅，没有卡顿待机时间：昨晚充到100，用一天了还剩34自己特地用了一天，比我之前用的7p流畅多了，电池续航杠杠的，掉电很慢，用快充充电超快！苹果原装的有点贵，我推荐用紫米的18w快充套装，一套不到一百块钱！
14027216383,phone,201,2020-04-12 22:14:19,0,1,5,先说一下再换吧，个人觉得还是很好看的，拿在手里质感也很好，之前也买过一个苹果的玫瑰金手机，虽然贵点但用了两三年，基本上没怎么卡机，运行速度也很快，音效好&hellip;&hellip;这次手机的拍照效果超乎了我的期待，总体很不错?，京东物流还是一如既往的给力，点赞?
14040423569,phone,201,2020-04-16 12:17:49,0,0,5,外形外观：外观还是很精致的，白色很好看，尺寸刚好一个手可以拿得下，单手操作可以触及屏幕大部分区域。屏幕音效：虽然实际上分辨率只有828p，密度326ppi，但是实际观感还是很不错的，并没有传说中的颗粒感，音效上苹果的双扬声器很赞！拍照效果：增加了夜景功能很nice，拍照对比上一代有很大的提升。运行速度：拥有地表性能最强的手机处理器A13+4G运行内存，运行速度非常快，iOS过渡动画很赞，炉石传说流畅运行。待机时间：待机时间可以接受，中度使用一天一充完全OK。
14043086421,phone,201,2020-04-17 01:42:08,0,0,5,一直在京东旗舰店买，信赖京东&hearts;?这部买着送人的，很不错，我的11pro也在这买的?
14025235560,phone,0,2020-04-12 13:23:27,0,3,5,给老婆买的，老婆看着很喜欢，各方面都挺好的，京东服务态度很好。
14032553445,phone,0,2020-04-14 11:49:21,0,0,5,外形外观：紫色很好看黑边刘海依旧不好看背板是亚克力质感整体没有金属质感屏幕音效：屏幕跟XR的差不多声音很大拍照效果：比XR好很多运行速度：不卡待机时间：续航一天没问题其他特色：快递很快
14062367400,phone,103,2020-04-21 19:28:19,0,0,5,外形外观：钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择!黑色的很漂亮，老婆喜欢。运行速度一流，显示效果不错，音质一流，拍照效果进步很大，尤其夜拍，很棒，待机时间也比以前长不少，6.5寸由于是全面屏，感觉也不是太大，手感很好，只是还是没有快冲有些遗憾。总体非常满意。屏幕音效也特别好，特别喜欢，拍照效果也特别好，特别清楚，运行速度那就没的说，特别快，待机时间也可以，那得根据自己的使用时间来说一这款机子颜色特别多，价格特别合适，推荐大家购买!!简直可以的没法说运行速度：好待机时间：够用屏幕音效：不错拍照效果：很清晰
14078620053,phone,201,2020-04-25 22:22:28,0,0,5,外形外观：好看大方女生可能都偏爱白色拍照效果：跟x对比了一下真的好很多
14030718922,phone,201,2020-04-13 20:39:34,0,0,5,外形外观：很漂亮屏幕音效：声音大，很立体拍照效果：清晰运行速度：快待机时间：长
14076819181,phone,203,2020-04-25 14:34:37,0,0,5,比实体店便宜500，真太棒了！白色很漂亮，大苹果也很耀眼的感觉，运行速度和拍照效果都有提升，连接家里Wi-Fi信号也比之前的iphone8要更加稳定，上网更快，好评！
13814734016,phone,201,2020-02-18 21:38:56,1,0,5,京东买的手机壳之前在另一台手机上拍了，现在没有办法常过来，快两天就拿到手了真棒，其他地方都没有办法发货，然后第二个开封之前观察的快递盒都是新的箱子，疫情期间呢，包装的也很到位，快递员都是带着口罩来送货的非常的安全。打开之后苹果的包装盒上面贴有京东正品的一个标签，防止别人打开挺好的，然后去全部打开了之后，手机没有破损。之前，在天猫的旗舰店买过一台手机，那一台摄像头里面有灰尘，而且那台的耳机的包装和在京东买的这台手机的耳机，包装有点出入。没有京东的那么仔细感觉京东的绝对是正品，非常愉快的购物。我到现在用的还十分的趁手，而且没有发烫，然后电池也非常的给力很好，苹果11爱了爱了以后买电子产品就在京东买比淘宝来说更喜欢京东。
14035522187,phone,201,2020-04-15 07:34:17,0,2,5,不错不错，11手感很棒，只是信号耿还是过不去，用起来其他各方面都是比较完美的，一直用苹果这么多年了，去年转化为p30用了一年，现在对比下来感受，化为功能齐全很多方面比苹果用着方便，但是就手感与感官来讲，苹果还是略胜一筹，总之各有千秋，所以，两只品牌都霸占着，弥补各自的缺失?????外形外观：很漂亮买的白色，金属边框。屏幕音效：很赞??音效比8p略轻拍照效果：像素跟对焦比之前的型号优化很多，模式齐全运行速度：运行速度很快，偶尔信号弱待机时间：待机时间，我做销售，使用比较频繁，一天够用其他特色：紫色很好看，适合女孩子用，但是个人感觉白色与灰色会更经典耐看！
13447525545,phone,201,2019-11-11 22:47:13,0,1,5,运行速度：A13运行完美！其他特色：6号下单7号到京东快递一如既往的速度，碰上双十一还返补差价心里美滋滋！
13430907978,max,201,2019-11-09 09:38:11,0,0,5,轻薄程度：非常轻薄外形外观：银色很漂亮，看起来干净又商务。散热性能：没有长时间使用，所以没有特别发热，感觉还可以。屏幕效果：买pro就是因为朋友告诉我屏幕效果不错，我看了下，屏幕色彩确实非常好。
13951742859,max,0,2020-03-24 10:39:37,0,0,5,运行速度：很快很少出现卡顿现象屏幕效果：屏幕很清晰看着很舒服散热性能：跑代码或看视频时间长一点散热风扇声音会很大外形外观：外观颜值我觉得大众都很认可，没啥好说的轻薄程度：很薄，所以得买扩展坞，????????其他特色：苹果系统还是很不错的，稳定性好
13983087074,max,203,2020-04-01 15:11:28,0,4,5,运行速度：感觉比wim快很多屏幕效果：完美散热性能：没怎么用工作软件，还待试试外形外观：完美轻薄程度：完美其他特色：声音就我感觉真的很好了，对于外放来说，比大部分笔记本都好。运行速度的没话说，我在win上面访问自己腾讯云服务器就很慢，在mac上基本0延迟，也不知道服务器原因还是怎么的，而且没广告这点非常赞
13736161562,max,103,2020-01-18 09:19:59,1,0,5,外形外观：外观十分漂亮，这没得说屏幕效果：显示效果比其他品牌好太多看不到像素点轻薄程度：很轻薄很便携运行速度：速度很快没有感觉到卡顿os系统也很好散热性能：散热的效果目前冬天感觉不到有一点点风扇的声音
13789872573,max,0,2020-02-10 17:09:15,0,1,5,屏幕效果：很好很好很好快递特别快第二天就到了特别薄散热我觉得一般待机时间有点短但是还是挺满意的京东比官网便宜了一千多吧正品还送了保护的
13945635785,max,201,2020-03-22 17:23:01,0,0,5,很好很好非常好，物流速度非常快，质量非常好，京东值得信赖，快递小哥非常给力，还有各种优惠券和支付优惠，购物首选，产品质量很好，非常放心，特别是自营店，比起其他眼花缭乱的平台要好很多，会员优惠更多，还有京东豆，希望京东越来越好！
13874819729,max,201,2020-03-05 09:55:18,1,0,5,疫情期间，在家办公，终于狠下心去买了，苹果信仰已充值轻薄程度：超薄，很有分量，外形好看，开机没有想象中快，键盘光夜间使用很方便。
13981245122,max,201,2020-04-01 01:59:44,1,3,5,一直非常喜欢终于还是下定决心买啦颜值真的很高运行很快但蝶式键盘真的不太好用插usb的话还要买转换头各有利弊喜欢的心情是真切的就好
13447065628,max,103,2019-11-11 21:48:20,0,0,5,运行速度：非常快。屏幕效果：很好，很清晰，颜色也好看散热性能：非常好外形外观：很漂亮轻薄程度：很薄，很轻巧
13783826853,max,201,2020-02-08 11:28:10,0,0,5,轻薄程度：这款笔记本很轻薄，以前为了游戏性能一直用的alienware，性能极佳但太厚太重了，不方便携带，现在换了MacBookPro非常轻，很方便携带，出差携带方便了很多，可以随时随地办公，游戏性能也可以，常规游戏开到最高品质也很流畅，不过对苹果系统还是不适应，有时间还是要去装个双系统?
13852659242,max,0,2020-02-28 21:26:34,0,0,5,觊觎很久了，终于舍得买咯，键盘超级有感觉，真香运行速度：特别快轻薄程度：很薄的屏幕效果：屏幕相当清晰散热性能：很好外形外观：很好看，每个颜色都好看其他特色：喜欢
13152367237,max,201,2019-08-25 07:54:16,2,12,5,机子很不错，显示效果真的是杠杠的，键盘敲击起来的触感很细腻，本子也很薄，触控板面积很大，熟悉了操作手势操作起来很方便，运行各种软件也没什么问题，4个接口满足了自己很多的需求，15寸满足我的需求，总体感觉很棒。
13912780845,max,0,2020-03-14 08:58:29,0,0,5,运行速度：很流畅，暂时没有出现卡顿屏幕效果：屏幕分辨率很高，看着很舒服散热性能：暂时还没有出现发烫的情况外形外观：太好看了轻薄程度：Pro比air稍微厚一点_但是相对来说也很轻薄
13651041537,max,201,2019-12-27 08:28:51,1,0,5,老公一直想买个苹果本，平时上班背着电脑太重，双十一的时候看了没忍心买，双十二还是买了，虽然比双十一贵了点，苹果本设计还是很不错，轻薄美观，实用性很强，我也不太懂笔记本，老公说很好用，为此还买了一大推配件
14078198687,max,101,2020-04-25 20:33:10,0,0,5,运行速度：很快屏幕效果：非常棒满足日常需求散热性能：还行，声音不大外形外观：外形很高档轻薄程度：很轻很薄其他特色：挺好
13158367064,max,203,2019-08-26 20:43:02,2,1,5,运行速度：苹果的系统一直以来都很流畅，第一次用手机就感觉很惊艳，后来又陆续入手了平板和电脑，果粉一枚屏幕效果：看了很多Windows电脑，再看回苹果，还是觉得很清晰，颜色看起来也很舒服，用来修图剪辑视频很舒服散热性能：散热还行吧，都是在空调房用，没觉得很烫，性能很强，但还是比不上台式，主要是出差工作方便外形外观：苹果的设计简洁耐看，就是边框能再窄一点就好了
13639643926,max,201,2019-12-24 09:12:12,0,4,5,运行速度：超级快不愧是新款屏幕效果：屏幕很大眼睛看着很舒服，而且很清晰。散热性能：散热功能不错哦。外形外观：苹果的外形外观都不用说，很简洁大气。轻薄程度：很轻薄，16寸的虽然很大，但是已经做得很轻薄了，带去出差也很方便的。其他特色：都不错啊，推荐这款型号的笔记本。
13794622676,max,201,2020-02-12 12:42:02,0,0,5,屏幕效果：屏幕真的是所有电脑中最出色的了运行速度：办公无可挑剔散热性能：比原来的好多了外形外观：简洁大方有质感轻薄程度：非常薄
13370806059,max,0,2019-10-26 12:30:26,0,1,5,刚到货的电脑，网购最贵的一件商品！Mac一直都是我最钟爱的笔记本，OS系统的体验非常棒，电脑运行速度飞快。屏幕效果：屏幕依然是完美的13.3外形外观：外观依旧是经典的苹果log！轻薄程度：薄厚适中，既不显得廉价，也不显得笨重。适逢双十一果断就买了，
13802616809,max,103,2020-02-15 08:17:18,0,0,5,很好，之前用的就是苹果笔记本，存储太小，所以这次买的是512的，质量很好速度一如既往值得信赖可靠，快递小哥在疫情下送货也很及时非常感谢！
13766026212,max,201,2020-01-31 21:48:13,1,1,5,屏幕效果：最好的笔记本屏幕运行速度：快的飞起，顶配暂时不需要散热性能：比前代好太多其他特色：记得升级完系统关机重启一下
13648726139,max,201,2019-12-26 14:44:25,0,0,5,运行速度：非常快，超级满意屏幕效果：看着很舒服，有时候办公一天看下来，眼睛也没有难受感散热性能：目前还是挺好，办公一天也没有什么发热严重的情况外形外观：我还是非常满意的，比我多年前买的那个苹果轻多了，以前出门感觉跟搬个砖出门一样，现在轻松多了轻薄程度：很轻薄其他特色：我非常满意
13895102462,max,0,2020-03-09 20:11:37,0,1,5,非常好，第一次买苹果的，和用这系统的，一定要买个鼠标，转换器，要不用不了！
13874990916,max,201,2020-03-05 10:35:46,0,0,5,运行速度：挺快的屏幕效果：清晰度还可以散热性能：挺好的外形外观：非常完美轻薄程度：优秀重量也很舒服其他特色：并未发现有其他人所反馈风扇声音大的情况
13684344714,max,201,2020-01-04 23:19:15,0,0,5,上午下的单，晚上就到了，好神速的京东物流，快递员特别辛苦，一直忙碌到深夜，真的太感谢了！苹果电脑很精致，从包装到外观，每一次打开都是一层精致的呈现。2019年新款，很薄很有质感科技感，系统还不太熟悉，慢慢研究吧！
13867590083,max,103,2020-03-03 14:04:46,0,0,5,运行速度：超级快。屏幕效果：超级清晰。散热性能：好。外形外观：做工精细。轻薄程度：刚好适合办公。其他特色：系统超级好用。
13905221588,max,201,2020-03-12 10:31:47,6,7,5,为了女儿的网课，果断下手购买，使用了一段时间，女儿说视觉效果特好，上课心情也特好，看来颜值高的东西也是可以带来好心情的
13823224132,max,201,2020-02-21 12:42:35,0,0,5,线上产品和线下产品质量一样，没有差异，价格比起官网来更优惠。京东物流的速度真是神了，昨天下单今天就到货了，超级满意！
13993582350,max,0,2020-04-04 11:19:37,0,0,5,前一天晚上下单，上午付款，傍晚到手，快递小哥送货上门，京东自营物流没得说，一直是那么快！各个平台比较了下价格，还是选择京东自营，价格适中，但是服务是最好的，放心！之前那台mac用了有些年头了，也该换了。一直以来的愿望苹果全家桶哈哈哈终于集齐了！十分喜欢！这几天使用没有用到鼠标，文字编辑很顺畅。屏幕显示效果细腻，系统上手也很快！好东西价格肯定不便宜，绝对的生产力工具。
13630977935,max,201,2019-12-21 22:24:00,1,3,5,昨天晚上6点多下单今天下午4点收到，京东物流超快！屏幕效果：不错?运行速度：下载了几个软件速度蛮快的。轻薄程度：比老款的薄一些，也就如此了，除非技术上有非常大的突破。外形外观：看上去比15.4吋的舒服，还真不是心理作用。散热性能：说不好，还没正经干活呢！
13362528952,max,0,2019-10-23 23:14:42,0,1,5,刚上手，还在继续体验中，mac的系统很流畅，触控栏真的超级喜欢，滑一滑就可以用了很便捷。玩玩小游戏看看剧什么的足够了，主要是画图工具强大所以才选的，京东的快递也很快昨天下的单今天上午就到了。
13678336189,max,201,2020-01-03 14:06:47,0,2,5,其他特色：年会准备抽奖，以前都是送手机，不过现在iphone也几乎普及了，于是单位小伙伴提议今年加个电脑，各种品牌考虑了一圈还是觉得mac最合适性价比最高，在京东买数码也放心质量，最重要的是物流够快，晚上下单早上到哈哈，奖品抽起来
13801686754,max,201,2020-02-14 19:33:07,0,0,5,运行速度：快捷，使用很顺畅屏幕效果：质感清晰，很视频很爽散热性能：散热很好，基本没怎么发热，用于日常办公外形外观：高级灰，低调有内涵，非常耐看轻薄程度：适中其他特色：有触屏很棒，几天下来就熟悉了mac系统，很喜欢，苹果真香。
13760950382,max,201,2020-01-29 15:04:48,0,0,5,选来选去，还是选了苹果笔记本，主要是看小巧而全面屏，看着显示器清晰，色彩看起来不失真，舒服，对眼睛好，这是给女孩，刚上大学的新生用的，孩子很喜欢，本来想给她买个THINKPAD的，因为我们一家，不论公司的，个人的都用THINKPAD。可是女孩喜欢MACbook。我也喜欢MACBOOK，就是价格贵点。
13744140623,max,0,2020-01-20 14:29:10,0,0,5,运行速度：超快屏幕效果：清晰散热性能：好外形外观：漂亮大气手感超好轻薄程度：薄
12944244869,max,201,2019-06-25 12:03:14,2,4,5,真的可以说是非常好的产品了，体验感一起都很棒，尤其是带有触控条的，用ps这种软件的时候简直方便到不能再方便了！不管是视觉还是用起来的流畅都很让人开心～?而且京东上晚上十点多下的单第二天上午就到了，这效率真的很棒～
13524331595,max,201,2019-11-26 12:33:16,0,0,5,屏幕效果：苹果屏幕超级好看，一直用苹果电脑，质量好，不担心死机重启轻薄程度：很轻薄，方便随身帶著走天下。运行速度：运行速度超级快，做事节省好多时间。
13491993846,max,0,2019-11-19 09:55:04,1,0,5,非常可！！！！！还是苹果电脑给力，系统顺畅！音质分辨率还有各种操作系统都很好！
13840925385,max,201,2020-02-25 22:17:00,0,0,5,运行速度快，轻薄，屏幕很高清，送货也及时，包装很不错
13984851500,max,201,2020-04-01 23:04:01,0,2,5,运行速度特别快，音效特别好。听出了音响的感觉。用起来也特别舒服。很好用，京东送货速度很快，当天买了当天就到了。服务也很不错。还验货了。不错哦&hellip;&hellip;使用起来感觉比其他品牌的好用，功能齐全，用起来比较好操作。一直比较喜欢用这个品牌。
13288884748,max,201,2019-10-03 14:25:01,2,0,5,屏幕效果：高清晰度，分辨率高运行速度：很快，比window好用外形外观：漂亮，轻薄程度：轻薄的很
12915779543,max,103,2019-06-19 22:18:36,6,10,5,非常流程！触控版很好用，完全代替鼠标！之前担心买到翻新机，查了序列号，电池循环次数3次，看了应用程序有两次使用情况，客服说是出厂检测。但应该不是翻新的，电话技术支持也有效，保修也是有效，很棒啦！屏幕真的很舒服，比Air更亮色彩更好。
13676456779,max,201,2020-01-02 23:00:39,0,0,5,运行速度：速度很顺畅，整体感受很不错！屏幕效果：屏幕分辨率好，对于作图办公真的很棒！这一款小巧精致，值得推荐！买了后用起来也很方便；关键不难操作，便捷性很高。
12939178842,max,0,2019-06-24 11:15:54,2,2,5,电脑拿到了，外形美观大方，第一次用苹果本，特别期待，快递很给力，就是超7天忘补差价了，肉疼
12930875498,max,201,2019-06-22 16:26:09,3,0,5,京东618很实惠，收到的物品超级喜欢，物流非常快，苹果电脑非常好用，包装很结实
13415840796,max,201,2019-11-06 00:20:18,4,0,5,运行速度：速度没有任何问题，很流畅，拿来就安装了双系统，得益于高速固态硬盘，运行安静，速度很快。屏幕效果：很惊艳，视网膜效果绝非浪得虚名，显示看完后，一般电脑屏幕没法再看了。外形外观：特别轻薄，拿在手里感觉没有比ipad重多少，续航也特别久，苹果系统下面基本**个小时没有任何问题。轻薄程度：很轻，很轻，出差携带非常方便。散热性能：在苹果系统下基本听不到风扇声音，温度很适中，没有特别热的地方。
13797150873,max,201,2020-02-13 10:59:31,0,0,5,关注这款笔记本很久了，之前没有在家办公的需求，所以也一直没想起来买，年后回来由于要在家办公了，家里只有一台电脑明显不够用了......两个人要轮着用很麻烦，就下定决心买了，外观很美观，很薄，方便携带，就是用惯了windows的电脑，用苹果的操作很不习惯，整体满意
13116274812,max,0,2019-08-14 11:57:56,3,0,5,电脑不错，开机大气，轻便，使用上还有些不习惯，慢慢熟悉一下。总体感觉很不错！！！！！还有教育特惠。
13819062438,max,201,2020-02-20 10:01:37,0,0,5,运行速度：很快目前没有出现问题屏幕效果：非常好散热性能：还行外形外观：完美轻薄程度：挺好的其他特色：苹果特色
